date_time,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,traffic_volume,weekday,date,hour,month,year
2017-09-17 15:00:00,0,291.01,0.0,0.0,20,Clouds,few clouds,4506,6,2017-09-17,15,9,2017
2017-09-17 16:00:00,0,291.35,0.0,0.0,1,Clear,sky is clear,4585,6,2017-09-17,16,9,2017
2017-09-17 17:00:00,0,291.72,0.0,0.0,40,Clouds,scattered clouds,4200,6,2017-09-17,17,9,2017
2017-09-17 18:00:00,0,291.42,0.0,0.0,1,Clear,sky is clear,3960,6,2017-09-17,18,9,2017
2017-09-17 19:00:00,0,290.42,0.0,0.0,1,Clear,sky is clear,3471,6,2017-09-17,19,9,2017
2017-09-17 20:00:00,0,287.95,0.0,0.0,1,Clear,sky is clear,2912,6,2017-09-17,20,9,2017
2017-09-17 21:00:00,0,285.09,0.0,0.0,1,Clear,sky is clear,2278,6,2017-09-17,21,9,2017
2017-09-17 22:00:00,0,283.79,0.0,0.0,5,Clear,sky is clear,1697,6,2017-09-17,22,9,2017
2017-09-17 23:00:00,0,283.22,0.0,0.0,1,Clear,sky is clear,1079,6,2017-09-17,23,9,2017
2017-09-18 00:00:00,0,282.79,0.0,0.0,1,Clear,sky is clear,572,0,2017-09-18,0,9,2017
2017-09-18 01:00:00,0,283.55,0.0,0.0,40,Rain,moderate rain,338,0,2017-09-18,1,9,2017
2017-09-18 02:00:00,0,284.48,0.0,0.0,40,Rain,light rain,265,0,2017-09-18,2,9,2017
2017-09-18 03:00:00,0,284.88,0.0,0.0,40,Drizzle,light intensity drizzle,308,0,2017-09-18,3,9,2017
2017-09-18 04:00:00,0,285.07,0.0,0.0,90,Rain,light rain,856,0,2017-09-18,4,9,2017
2017-09-18 05:00:00,0,285.57,0.0,0.0,75,Rain,light rain,2997,0,2017-09-18,5,9,2017
2017-09-18 06:00:00,0,285.58,0.0,0.0,75,Clouds,broken clouds,5877,0,2017-09-18,6,9,2017
2017-09-18 07:00:00,0,285.43,0.0,0.0,75,Clouds,broken clouds,6415,0,2017-09-18,7,9,2017
2017-09-18 08:00:00,0,285.75,0.0,0.0,90,Rain,light rain,5641,0,2017-09-18,8,9,2017
2017-09-18 09:00:00,0,286.02,0.0,0.0,75,Rain,moderate rain,5515,0,2017-09-18,9,9,2017
2017-09-18 10:00:00,0,286.65,0.0,0.0,75,Rain,moderate rain,4329,0,2017-09-18,10,9,2017
2017-09-18 11:00:00,0,286.22,0.0,0.0,90,Rain,moderate rain,4349,0,2017-09-18,11,9,2017
2017-09-18 11:00:00,0,286.22,0.0,0.0,90,Mist,mist,4349,0,2017-09-18,11,9,2017
2017-09-18 11:00:00,0,286.22,0.0,0.0,90,Drizzle,drizzle,4349,0,2017-09-18,11,9,2017
2017-09-18 12:00:00,0,286.22,0.0,0.0,90,Rain,moderate rain,4589,0,2017-09-18,12,9,2017
2017-09-18 13:00:00,0,286.36,0.0,0.0,90,Rain,heavy intensity rain,4433,0,2017-09-18,13,9,2017
2017-09-18 14:00:00,0,286.15,0.0,0.0,90,Rain,heavy intensity rain,4778,0,2017-09-18,14,9,2017
2017-09-18 14:00:00,0,286.15,0.0,0.0,90,Mist,mist,4778,0,2017-09-18,14,9,2017
2017-09-18 15:00:00,0,286.01,0.0,0.0,90,Rain,heavy intensity rain,5430,0,2017-09-18,15,9,2017
2017-09-18 15:00:00,0,286.01,0.0,0.0,90,Mist,mist,5430,0,2017-09-18,15,9,2017
2017-09-18 16:00:00,0,286.29,0.0,0.0,90,Rain,moderate rain,6430,0,2017-09-18,16,9,2017
2017-09-18 16:00:00,0,286.29,0.0,0.0,90,Drizzle,drizzle,6430,0,2017-09-18,16,9,2017
2017-09-18 17:00:00,0,286.42,0.0,0.0,90,Rain,light rain,5652,0,2017-09-18,17,9,2017
2017-09-18 17:00:00,0,286.42,0.0,0.0,90,Mist,mist,5652,0,2017-09-18,17,9,2017
2017-09-18 18:00:00,0,286.87,0.0,0.0,90,Rain,moderate rain,4323,0,2017-09-18,18,9,2017
2017-09-18 18:00:00,0,286.87,0.0,0.0,90,Mist,mist,4323,0,2017-09-18,18,9,2017
2017-09-18 19:00:00,0,286.95,0.0,0.0,90,Mist,mist,3147,0,2017-09-18,19,9,2017
2017-09-18 19:00:00,0,286.95,0.0,0.0,90,Drizzle,drizzle,3147,0,2017-09-18,19,9,2017
2017-09-18 20:00:00,0,286.89,0.0,0.0,90,Haze,haze,2696,0,2017-09-18,20,9,2017
2017-09-18 20:00:00,0,286.89,0.0,0.0,90,Mist,mist,2696,0,2017-09-18,20,9,2017
2017-09-18 21:00:00,0,286.88,0.0,0.0,90,Mist,mist,2151,0,2017-09-18,21,9,2017
2017-09-18 22:00:00,0,287.15,0.0,0.0,90,Mist,mist,1493,0,2017-09-18,22,9,2017
2017-09-18 23:00:00,0,287.35,0.0,0.0,90,Mist,mist,951,0,2017-09-18,23,9,2017
2017-09-19 00:00:00,0,287.43,0.0,0.0,90,Mist,mist,513,1,2017-09-19,0,9,2017
2017-09-19 01:00:00,0,287.61,0.0,0.0,90,Mist,mist,317,1,2017-09-19,1,9,2017
2017-09-19 02:00:00,0,287.82,0.0,0.0,90,Clouds,overcast clouds,230,1,2017-09-19,2,9,2017
2017-09-19 03:00:00,0,288.29,0.0,0.0,90,Clouds,overcast clouds,360,1,2017-09-19,3,9,2017
2017-09-19 04:00:00,0,288.5,0.0,0.0,90,Clouds,overcast clouds,876,1,2017-09-19,4,9,2017
2017-09-19 05:00:00,0,288.5,0.0,0.0,90,Clouds,overcast clouds,3119,1,2017-09-19,5,9,2017
2017-09-19 06:00:00,0,288.77,0.0,0.0,90,Mist,mist,5949,1,2017-09-19,6,9,2017
2017-09-19 07:00:00,0,288.65,0.0,0.0,20,Mist,mist,6434,1,2017-09-19,7,9,2017
2017-09-19 08:00:00,0,288.86,0.0,0.0,75,Mist,mist,6071,1,2017-09-19,8,9,2017
2017-09-19 09:00:00,0,289.64,0.0,0.0,20,Mist,mist,5819,1,2017-09-19,9,9,2017
2017-09-19 09:00:00,0,289.64,0.0,0.0,20,Fog,fog,5819,1,2017-09-19,9,9,2017
2017-09-19 10:00:00,0,290.72,0.0,0.0,1,Mist,mist,4557,1,2017-09-19,10,9,2017
2017-09-19 11:00:00,0,293.57,0.0,0.0,20,Clouds,few clouds,4690,1,2017-09-19,11,9,2017
2017-09-19 12:00:00,0,294.86,0.0,0.0,75,Clouds,broken clouds,4867,1,2017-09-19,12,9,2017
2017-09-19 13:00:00,0,296.48,0.0,0.0,75,Clouds,broken clouds,4762,1,2017-09-19,13,9,2017
2017-09-19 14:00:00,0,297.36,0.0,0.0,75,Clouds,broken clouds,5264,1,2017-09-19,14,9,2017
2017-09-19 15:00:00,0,298.15,0.0,0.0,75,Clouds,broken clouds,5823,1,2017-09-19,15,9,2017
2017-09-19 16:00:00,0,299.15,0.0,0.0,40,Clouds,scattered clouds,6741,1,2017-09-19,16,9,2017
2017-09-19 17:00:00,0,299.29,0.0,0.0,75,Clouds,broken clouds,6187,1,2017-09-19,17,9,2017
2017-09-19 18:00:00,0,298.29,0.0,0.0,1,Clear,sky is clear,4618,1,2017-09-19,18,9,2017
2017-09-19 19:00:00,0,297.29,0.0,0.0,1,Clear,sky is clear,3604,1,2017-09-19,19,9,2017
2017-09-19 20:00:00,0,296.51,0.0,0.0,75,Clouds,broken clouds,2977,1,2017-09-19,20,9,2017
2017-09-19 21:00:00,0,296.07,0.0,0.0,1,Clear,sky is clear,2485,1,2017-09-19,21,9,2017
2017-09-19 22:00:00,0,295.84,0.0,0.0,40,Clouds,scattered clouds,1649,1,2017-09-19,22,9,2017
2017-09-19 23:00:00,0,295.42,0.0,0.0,75,Clouds,broken clouds,997,1,2017-09-19,23,9,2017
2017-09-20 00:00:00,0,295.15,0.0,0.0,75,Clouds,broken clouds,632,2,2017-09-20,0,9,2017
2017-09-20 01:00:00,0,295.3,0.0,0.0,40,Clouds,scattered clouds,367,2,2017-09-20,1,9,2017
2017-09-20 02:00:00,0,295.23,0.0,0.0,40,Clouds,scattered clouds,294,2,2017-09-20,2,9,2017
2017-09-20 03:00:00,0,294.86,0.0,0.0,90,Thunderstorm,thunderstorm,350,2,2017-09-20,3,9,2017
2017-09-20 04:00:00,0,294.15,0.0,0.0,90,Rain,light rain,902,2,2017-09-20,4,9,2017
2017-09-20 04:00:00,0,294.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,902,2,2017-09-20,4,9,2017
2017-09-20 05:00:00,0,293.87,0.0,0.0,1,Rain,light rain,3117,2,2017-09-20,5,9,2017
2017-09-20 06:00:00,0,294.3,0.0,0.0,90,Clouds,overcast clouds,5922,2,2017-09-20,6,9,2017
2017-09-20 07:00:00,0,294.0,0.0,0.0,20,Clouds,few clouds,6646,2,2017-09-20,7,9,2017
2017-09-20 08:00:00,0,293.49,0.0,0.0,20,Clouds,few clouds,6260,2,2017-09-20,8,9,2017
2017-09-20 09:00:00,0,293.62,0.0,0.0,75,Clouds,broken clouds,5508,2,2017-09-20,9,9,2017
2017-09-20 10:00:00,0,293.55,0.0,0.0,90,Clouds,overcast clouds,4632,2,2017-09-20,10,9,2017
2017-09-20 11:00:00,0,293.88,0.0,0.0,40,Clouds,scattered clouds,4890,2,2017-09-20,11,9,2017
2017-09-20 12:00:00,0,294.21,0.0,0.0,40,Clouds,scattered clouds,5084,2,2017-09-20,12,9,2017
2017-09-20 13:00:00,0,294.94,0.0,0.0,1,Clear,sky is clear,4787,2,2017-09-20,13,9,2017
2017-09-20 14:00:00,0,295.81,0.0,0.0,1,Clear,sky is clear,5210,2,2017-09-20,14,9,2017
2017-09-20 15:00:00,0,296.28,0.0,0.0,1,Clear,sky is clear,5806,2,2017-09-20,15,9,2017
2017-09-20 16:00:00,0,296.28,0.0,0.0,20,Clouds,few clouds,6616,2,2017-09-20,16,9,2017
2017-09-20 17:00:00,0,296.28,0.0,0.0,1,Clear,sky is clear,6046,2,2017-09-20,17,9,2017
2017-09-20 18:00:00,0,295.94,0.0,0.0,1,Clear,sky is clear,4604,2,2017-09-20,18,9,2017
2017-09-20 19:00:00,0,294.36,0.0,0.0,5,Clear,sky is clear,3755,2,2017-09-20,19,9,2017
2017-09-20 20:00:00,0,291.95,0.0,0.0,5,Clear,sky is clear,3262,2,2017-09-20,20,9,2017
2017-09-20 21:00:00,0,288.51,0.0,0.0,5,Clear,sky is clear,2687,2,2017-09-20,21,9,2017
2017-09-20 22:00:00,0,287.0,0.0,0.0,1,Clear,sky is clear,2355,2,2017-09-20,22,9,2017
2017-09-20 23:00:00,0,285.92,0.0,0.0,1,Mist,mist,1961,2,2017-09-20,23,9,2017
2017-09-21 00:00:00,0,284.42,0.0,0.0,1,Clear,sky is clear,686,3,2017-09-21,0,9,2017
2017-09-21 01:00:00,0,284.22,0.0,0.0,1,Mist,mist,404,3,2017-09-21,1,9,2017
2017-09-21 02:00:00,0,284.0,0.0,0.0,1,Clear,sky is clear,297,3,2017-09-21,2,9,2017
2017-09-21 03:00:00,0,283.07,0.0,0.0,1,Mist,mist,340,3,2017-09-21,3,9,2017
2017-09-21 04:00:00,0,282.29,0.0,0.0,1,Mist,mist,907,3,2017-09-21,4,9,2017
2017-09-21 05:00:00,0,282.21,0.0,0.0,1,Mist,mist,3055,3,2017-09-21,5,9,2017
2017-09-21 06:00:00,0,282.0,0.0,0.0,1,Mist,mist,5596,3,2017-09-21,6,9,2017
2017-09-21 07:00:00,0,282.08,0.0,0.0,5,Fog,fog,6133,3,2017-09-21,7,9,2017
2017-09-21 08:00:00,0,282.74,0.0,0.0,5,Mist,mist,6143,3,2017-09-21,8,9,2017
2017-09-21 09:00:00,0,286.71,0.0,0.0,1,Clear,sky is clear,5722,3,2017-09-21,9,9,2017
2017-09-21 13:00:00,0,297.01,0.0,0.0,5,Clear,sky is clear,4378,3,2017-09-21,13,9,2017
2017-09-21 14:00:00,0,298.08,0.0,0.0,1,Clear,sky is clear,4926,3,2017-09-21,14,9,2017
2017-09-21 15:00:00,0,299.29,0.0,0.0,5,Clear,sky is clear,5823,3,2017-09-21,15,9,2017
2017-09-21 16:00:00,0,300.15,0.0,0.0,20,Clouds,few clouds,6899,3,2017-09-21,16,9,2017
2017-09-21 17:00:00,0,300.72,0.0,0.0,20,Clouds,few clouds,6533,3,2017-09-21,17,9,2017
2017-09-21 18:00:00,0,300.72,0.0,0.0,1,Clear,sky is clear,5174,3,2017-09-21,18,9,2017
2017-09-21 19:00:00,0,300.01,0.0,0.0,20,Clouds,few clouds,3929,3,2017-09-21,19,9,2017
2017-09-21 20:00:00,0,299.02,0.0,0.0,1,Clear,sky is clear,3442,3,2017-09-21,20,9,2017
2017-09-21 21:00:00,0,298.55,0.0,0.0,75,Clouds,broken clouds,3936,3,2017-09-21,21,9,2017
2017-09-21 22:00:00,0,298.02,0.0,0.0,40,Clouds,scattered clouds,2423,3,2017-09-21,22,9,2017
2017-09-21 23:00:00,0,297.75,0.0,0.0,1,Clear,sky is clear,1293,3,2017-09-21,23,9,2017
2017-09-22 00:00:00,0,297.28,0.0,0.0,1,Clear,sky is clear,762,4,2017-09-22,0,9,2017
2017-09-22 01:00:00,0,297.36,0.0,0.0,1,Clear,sky is clear,505,4,2017-09-22,1,9,2017
2017-09-22 02:00:00,0,297.58,0.0,0.0,1,Clear,sky is clear,311,4,2017-09-22,2,9,2017
2017-09-22 03:00:00,0,297.22,0.0,0.0,1,Clear,sky is clear,370,4,2017-09-22,3,9,2017
2017-09-22 04:00:00,0,296.94,0.0,0.0,1,Clear,sky is clear,865,4,2017-09-22,4,9,2017
2017-09-22 05:00:00,0,296.58,0.0,0.0,1,Clear,sky is clear,2924,4,2017-09-22,5,9,2017
2017-09-22 06:00:00,0,296.51,0.0,0.0,1,Thunderstorm,thunderstorm,5747,4,2017-09-22,6,9,2017
2017-09-22 07:00:00,0,296.43,0.0,0.0,75,Rain,proximity shower rain,6778,4,2017-09-22,7,9,2017
2017-09-22 07:00:00,0,296.43,0.0,0.0,75,Thunderstorm,thunderstorm with rain,6778,4,2017-09-22,7,9,2017
2017-09-22 08:00:00,0,296.29,0.0,0.0,90,Rain,proximity shower rain,5971,4,2017-09-22,8,9,2017
2017-09-22 08:00:00,0,296.29,0.0,0.0,90,Thunderstorm,proximity thunderstorm,5971,4,2017-09-22,8,9,2017
2017-09-22 09:00:00,0,296.46,0.0,0.0,90,Rain,proximity shower rain,4910,4,2017-09-22,9,9,2017
2017-09-22 09:00:00,0,296.46,0.0,0.0,90,Mist,mist,4910,4,2017-09-22,9,9,2017
2017-09-22 10:00:00,0,297.43,0.0,0.0,75,Mist,mist,4703,4,2017-09-22,10,9,2017
2017-09-22 10:00:00,0,297.43,0.0,0.0,75,Rain,light rain,4703,4,2017-09-22,10,9,2017
2017-09-22 11:00:00,0,299.21,0.0,0.0,75,Mist,mist,4979,4,2017-09-22,11,9,2017
2017-09-22 12:00:00,0,301.14,0.0,0.0,20,Clouds,few clouds,5319,4,2017-09-22,12,9,2017
2017-09-22 13:00:00,0,302.61,0.0,0.0,40,Clouds,scattered clouds,5268,4,2017-09-22,13,9,2017
2017-09-22 14:00:00,0,304.15,0.0,0.0,1,Clear,sky is clear,5481,4,2017-09-22,14,9,2017
2017-09-22 15:00:00,0,305.51,0.0,0.0,1,Clear,sky is clear,5829,4,2017-09-22,15,9,2017
2017-09-22 16:00:00,0,306.28,0.0,0.0,40,Clouds,scattered clouds,6103,4,2017-09-22,16,9,2017
2017-09-22 17:00:00,0,306.58,0.0,0.0,1,Clear,sky is clear,5502,4,2017-09-22,17,9,2017
2017-09-22 18:00:00,0,306.09,0.0,0.0,1,Clear,sky is clear,4844,4,2017-09-22,18,9,2017
2017-09-22 19:00:00,0,304.82,0.0,0.0,40,Clouds,scattered clouds,4199,4,2017-09-22,19,9,2017
2017-09-22 20:00:00,0,303.29,0.0,0.0,40,Clouds,scattered clouds,3471,4,2017-09-22,20,9,2017
2017-09-22 21:00:00,0,302.22,0.0,0.0,1,Clear,sky is clear,3144,4,2017-09-22,21,9,2017
2017-09-22 22:00:00,0,301.44,0.0,0.0,40,Clouds,scattered clouds,3054,4,2017-09-22,22,9,2017
2017-09-22 23:00:00,0,300.96,0.0,0.0,1,Clear,sky is clear,2200,4,2017-09-22,23,9,2017
2017-09-23 00:00:00,0,300.49,0.0,0.0,1,Clear,sky is clear,1330,5,2017-09-23,0,9,2017
2017-09-23 01:00:00,0,299.86,0.0,0.0,1,Clear,sky is clear,949,5,2017-09-23,1,9,2017
2017-09-23 02:00:00,0,299.28,0.0,0.0,1,Clear,sky is clear,581,5,2017-09-23,2,9,2017
2017-09-23 03:00:00,0,298.65,0.0,0.0,1,Clear,sky is clear,440,5,2017-09-23,3,9,2017
2017-09-23 04:00:00,0,298.08,0.0,0.0,1,Clear,sky is clear,455,5,2017-09-23,4,9,2017
2017-09-23 05:00:00,0,297.82,0.0,0.0,1,Clear,sky is clear,858,5,2017-09-23,5,9,2017
2017-09-23 06:00:00,0,296.88,0.0,0.0,1,Clear,sky is clear,1430,5,2017-09-23,6,9,2017
2017-09-23 07:00:00,0,295.86,0.0,0.0,40,Clouds,scattered clouds,2302,5,2017-09-23,7,9,2017
2017-09-23 08:00:00,0,295.65,0.0,0.0,75,Clouds,broken clouds,3427,5,2017-09-23,8,9,2017
2017-09-23 09:00:00,0,296.43,0.0,0.0,75,Clouds,broken clouds,3902,5,2017-09-23,9,9,2017
2017-09-23 10:00:00,0,298.08,0.0,0.0,75,Clouds,broken clouds,4394,5,2017-09-23,10,9,2017
2017-09-23 11:00:00,0,299.46,0.0,0.0,40,Clouds,scattered clouds,5116,5,2017-09-23,11,9,2017
2017-09-23 12:00:00,0,300.56,0.0,0.0,1,Clear,sky is clear,5009,5,2017-09-23,12,9,2017
2017-09-23 13:00:00,0,301.46,0.0,0.0,75,Clouds,broken clouds,4816,5,2017-09-23,13,9,2017
2017-09-23 14:00:00,0,302.07,0.0,0.0,20,Clouds,few clouds,4791,5,2017-09-23,14,9,2017
2017-09-23 15:00:00,0,302.9,0.0,0.0,40,Clouds,scattered clouds,4473,5,2017-09-23,15,9,2017
2017-09-23 16:00:00,0,303.79,0.0,0.0,1,Clear,sky is clear,4796,5,2017-09-23,16,9,2017
2017-09-23 17:00:00,0,303.24,0.0,0.0,75,Clouds,broken clouds,5159,5,2017-09-23,17,9,2017
2017-09-23 18:00:00,0,302.15,0.0,0.0,1,Clear,sky is clear,4529,5,2017-09-23,18,9,2017
2017-09-23 19:00:00,0,300.74,0.0,0.0,75,Haze,haze,4416,5,2017-09-23,19,9,2017
2017-09-23 19:00:00,0,300.74,0.0,0.0,75,Rain,moderate rain,4416,5,2017-09-23,19,9,2017
2017-09-23 20:00:00,0,299.16,0.0,0.0,75,Haze,haze,4016,5,2017-09-23,20,9,2017
2017-09-23 21:00:00,0,298.31,0.0,0.0,90,Clouds,overcast clouds,3196,5,2017-09-23,21,9,2017
2017-09-23 22:00:00,0,298.61,0.0,0.0,1,Clear,sky is clear,3192,5,2017-09-23,22,9,2017
2017-09-23 23:00:00,0,296.92,0.0,0.0,40,Clouds,scattered clouds,2258,5,2017-09-23,23,9,2017
2017-09-24 00:00:00,0,295.74,0.0,0.0,1,Clear,sky is clear,1361,6,2017-09-24,0,9,2017
2017-09-24 01:00:00,0,294.99,0.0,0.0,1,Clear,sky is clear,873,6,2017-09-24,1,9,2017
2017-09-24 02:00:00,0,294.65,0.0,0.0,1,Clear,sky is clear,649,6,2017-09-24,2,9,2017
2017-09-24 03:00:00,0,293.91,0.0,0.0,1,Mist,mist,412,6,2017-09-24,3,9,2017
2017-09-24 04:00:00,0,294.07,0.0,0.0,1,Mist,mist,362,6,2017-09-24,4,9,2017
2017-09-24 05:00:00,0,294.57,0.0,0.0,1,Clear,sky is clear,501,6,2017-09-24,5,9,2017
2017-09-24 06:00:00,0,294.4,0.0,0.0,1,Clear,sky is clear,999,6,2017-09-24,6,9,2017
2017-09-24 07:00:00,0,293.31,0.0,0.0,20,Mist,mist,1457,6,2017-09-24,7,9,2017
2017-09-24 08:00:00,0,293.38,0.0,0.0,40,Clouds,scattered clouds,2302,6,2017-09-24,8,9,2017
2017-09-24 09:00:00,0,294.73,0.0,0.0,1,Clear,sky is clear,3460,6,2017-09-24,9,9,2017
2017-09-24 10:00:00,0,296.32,0.0,0.0,40,Clouds,scattered clouds,4689,6,2017-09-24,10,9,2017
2017-09-24 11:00:00,0,298.68,0.0,0.0,75,Clouds,broken clouds,4745,6,2017-09-24,11,9,2017
2017-09-24 12:00:00,0,301.91,0.0,0.0,75,Clouds,broken clouds,4386,6,2017-09-24,12,9,2017
2017-09-24 13:00:00,0,303.07,0.0,0.0,40,Clouds,scattered clouds,4329,6,2017-09-24,13,9,2017
2017-09-24 14:00:00,0,304.07,0.0,0.0,40,Clouds,scattered clouds,4320,6,2017-09-24,14,9,2017
2017-09-24 15:00:00,0,304.15,0.0,0.0,75,Clouds,broken clouds,4477,6,2017-09-24,15,9,2017
2017-09-24 16:00:00,0,304.23,0.0,0.0,75,Clouds,broken clouds,4397,6,2017-09-24,16,9,2017
2017-09-24 17:00:00,0,304.15,0.0,0.0,75,Clouds,broken clouds,4287,6,2017-09-24,17,9,2017
2017-09-24 18:00:00,0,303.61,0.0,0.0,1,Clear,sky is clear,3963,6,2017-09-24,18,9,2017
2017-09-24 19:00:00,0,302.34,0.0,0.0,75,Clouds,broken clouds,3910,6,2017-09-24,19,9,2017
2017-09-24 20:00:00,0,298.3,0.0,0.0,90,Rain,light rain,3182,6,2017-09-24,20,9,2017
2017-09-24 21:00:00,0,296.21,0.0,0.0,40,Rain,moderate rain,2253,6,2017-09-24,21,9,2017
2017-09-24 22:00:00,0,295.61,0.0,0.0,90,Rain,light rain,1717,6,2017-09-24,22,9,2017
2017-09-24 23:00:00,0,294.86,0.0,0.0,75,Rain,moderate rain,2973,6,2017-09-24,23,9,2017
2017-09-25 00:00:00,0,294.46,0.0,0.0,90,Rain,moderate rain,935,0,2017-09-25,0,9,2017
2017-09-25 01:00:00,0,293.21,0.0,0.0,75,Rain,light rain,396,0,2017-09-25,1,9,2017
2017-09-25 01:00:00,0,293.21,0.0,0.0,75,Drizzle,light intensity drizzle,396,0,2017-09-25,1,9,2017
2017-09-25 02:00:00,0,292.79,0.0,0.0,40,Rain,light rain,328,0,2017-09-25,2,9,2017
2017-09-25 03:00:00,0,291.61,0.0,0.0,90,Thunderstorm,proximity thunderstorm,360,0,2017-09-25,3,9,2017
2017-09-25 03:00:00,0,291.61,0.0,0.0,90,Rain,moderate rain,360,0,2017-09-25,3,9,2017
2017-09-25 04:00:00,0,290.75,0.0,0.0,90,Rain,moderate rain,861,0,2017-09-25,4,9,2017
2017-09-25 04:00:00,0,290.75,0.0,0.0,90,Mist,mist,861,0,2017-09-25,4,9,2017
2017-09-25 04:00:00,0,290.75,0.0,0.0,90,Drizzle,light intensity drizzle,861,0,2017-09-25,4,9,2017
2017-09-25 05:00:00,0,290.08,0.0,0.0,90,Rain,heavy intensity rain,2880,0,2017-09-25,5,9,2017
2017-09-25 05:00:00,0,290.08,0.0,0.0,90,Thunderstorm,thunderstorm,2880,0,2017-09-25,5,9,2017
2017-09-25 06:00:00,0,289.48,0.0,0.0,90,Rain,heavy intensity rain,5527,0,2017-09-25,6,9,2017
2017-09-25 06:00:00,0,289.48,0.0,0.0,90,Mist,mist,5527,0,2017-09-25,6,9,2017
2017-09-25 06:00:00,0,289.48,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,5527,0,2017-09-25,6,9,2017
2017-09-25 07:00:00,0,288.75,0.0,0.0,90,Rain,heavy intensity rain,6386,0,2017-09-25,7,9,2017
2017-09-25 08:00:00,0,288.35,0.0,0.0,90,Rain,moderate rain,6299,0,2017-09-25,8,9,2017
2017-09-25 08:00:00,0,288.35,0.0,0.0,90,Drizzle,drizzle,6299,0,2017-09-25,8,9,2017
2017-09-25 09:00:00,0,288.01,0.0,0.0,90,Rain,moderate rain,5085,0,2017-09-25,9,9,2017
2017-09-25 09:00:00,0,288.01,0.0,0.0,90,Drizzle,light intensity drizzle,5085,0,2017-09-25,9,9,2017
2017-09-25 10:00:00,0,287.94,0.0,0.0,90,Drizzle,drizzle,4359,0,2017-09-25,10,9,2017
2017-09-25 10:00:00,0,287.94,0.0,0.0,90,Mist,mist,4359,0,2017-09-25,10,9,2017
2017-09-25 10:00:00,0,287.94,0.0,0.0,90,Rain,moderate rain,4359,0,2017-09-25,10,9,2017
2017-09-25 11:00:00,0,288.3,0.0,0.0,90,Rain,light rain,4596,0,2017-09-25,11,9,2017
2017-09-25 11:00:00,0,288.3,0.0,0.0,90,Mist,mist,4596,0,2017-09-25,11,9,2017
2017-09-25 12:00:00,0,289.15,0.0,0.0,90,Mist,mist,4804,0,2017-09-25,12,9,2017
2017-09-25 12:00:00,0,289.15,0.0,0.0,90,Rain,moderate rain,4804,0,2017-09-25,12,9,2017
2017-09-25 13:00:00,0,289.22,0.0,0.0,90,Rain,light rain,4802,0,2017-09-25,13,9,2017
2017-09-25 14:00:00,0,289.87,0.0,0.0,90,Clouds,overcast clouds,5071,0,2017-09-25,14,9,2017
2017-09-25 15:00:00,0,289.81,0.0,0.0,90,Clouds,overcast clouds,5764,0,2017-09-25,15,9,2017
2017-09-25 16:00:00,0,289.57,0.0,0.0,90,Clouds,overcast clouds,6457,0,2017-09-25,16,9,2017
2017-09-25 17:00:00,0,288.98,0.0,0.0,90,Clouds,overcast clouds,6190,0,2017-09-25,17,9,2017
2017-09-25 18:00:00,0,288.9,0.0,0.0,90,Clouds,overcast clouds,4504,0,2017-09-25,18,9,2017
2017-09-25 19:00:00,0,288.48,0.0,0.0,90,Clouds,overcast clouds,3004,0,2017-09-25,19,9,2017
2017-09-25 20:00:00,0,288.38,0.0,0.0,90,Rain,light rain,2498,0,2017-09-25,20,9,2017
2017-09-25 20:00:00,0,288.38,0.0,0.0,90,Drizzle,light intensity drizzle,2498,0,2017-09-25,20,9,2017
2017-09-25 21:00:00,0,288.15,0.0,0.0,90,Rain,light rain,2029,0,2017-09-25,21,9,2017
2017-09-25 21:00:00,0,288.15,0.0,0.0,90,Drizzle,drizzle,2029,0,2017-09-25,21,9,2017
2017-09-25 22:00:00,0,288.0,0.0,0.0,90,Rain,moderate rain,1460,0,2017-09-25,22,9,2017
2017-09-25 23:00:00,0,287.9,0.0,0.0,90,Rain,moderate rain,990,0,2017-09-25,23,9,2017
2017-09-25 23:00:00,0,287.9,0.0,0.0,90,Mist,mist,990,0,2017-09-25,23,9,2017
2017-09-25 23:00:00,0,287.9,0.0,0.0,90,Drizzle,light intensity drizzle,990,0,2017-09-25,23,9,2017
2017-09-26 00:00:00,0,287.23,0.0,0.0,90,Rain,light rain,553,1,2017-09-26,0,9,2017
2017-09-26 00:00:00,0,287.23,0.0,0.0,90,Drizzle,drizzle,553,1,2017-09-26,0,9,2017
2017-09-26 01:00:00,0,287.15,0.0,0.0,90,Rain,moderate rain,314,1,2017-09-26,1,9,2017
2017-09-26 01:00:00,0,287.15,0.0,0.0,90,Drizzle,drizzle,314,1,2017-09-26,1,9,2017
2017-09-26 02:00:00,0,287.23,0.0,0.0,90,Rain,moderate rain,229,1,2017-09-26,2,9,2017
2017-09-26 02:00:00,0,287.23,0.0,0.0,90,Drizzle,drizzle,229,1,2017-09-26,2,9,2017
2017-09-26 03:00:00,0,287.48,0.0,0.0,90,Rain,moderate rain,308,1,2017-09-26,3,9,2017
2017-09-26 03:00:00,0,287.48,0.0,0.0,90,Drizzle,drizzle,308,1,2017-09-26,3,9,2017
2017-09-26 04:00:00,0,287.48,0.0,0.0,90,Rain,moderate rain,894,1,2017-09-26,4,9,2017
